GL,Br,Statutory_GL,Statutory_Type,Transaction_Type,Headers
2015,NULL,542,Asset,OUPA,NULL
2015,NULL,542,Asset,PMT,NULL
2015,NULL,542,Asset,RDCS,NULL
2015,NULL,542,Asset,RRD,NULL
2015,NULL,542,Asset,XOIP,NULL
2015,NULL,542,Asset,XOIR,NULL
2015,NULL,542,Asset,XPMT,NULL
2015,NULL,542,Asset,YEND,NULL
2021,NULL,4315-01,Liability,B2BT,NULL
2021,NULL,4315-01,Liability,PMT,NULL
2022,NULL,4311-01,Liability,B2BT,NULL
2022,NULL,4311-01,Liability,PMT,NULL
2023,NULL,4313-01,Liability,B2BT,NULL
2023,NULL,4313-01,Liability,PMT,NULL
2024,NULL,4316-01,Liability,B2BT,NULL
2024,NULL,4316-01,Liability,PMT,NULL
2025,NULL,4371-01,Liability,B2BT,NULL
2025,NULL,4371-01,Liability,PMT,NULL
2026,NULL,4372-01,Liability,B2BT,NULL
2026,NULL,4372-01,Liability,PMT,NULL
2027,NULL,4371-02,Liability,B2BT,NULL
2027,NULL,4371-02,Liability,PMT,NULL
2028,NULL,4471-01,Liability,B2BT,NULL
2028,NULL,4471-01,Liability,PMT,NULL
2035,NULL,408,Liability,JOE,NULL
2035,NULL,408,Liability,RIN,NULL
2035,NULL,408,Liability,RRD,NULL
2035,NULL,408,Liability,XRCR,NULL
2035,NULL,408,Liability,YEND,NULL
2036,NULL,1511-01,Liability,JOE,NULL
2036,NULL,1511-01,Liability,RRD,NULL
2036,NULL,1511-01,Liability,YEND,NULL
2100,NULL,461,Asset,B2BT,NULL
2100,NULL,461,Asset,CADJ,NULL
2100,NULL,461,Asset,CLH,NULL
2100,NULL,461,Asset,DEP,NULL
2100,NULL,461,Asset,ICR,NULL
2100,NULL,461,Asset,INV,NULL
2100,NULL,461,Asset,IV,NULL
2100,NULL,461,Asset,JOV,NULL
2100,NULL,461,Asset,OUPA,NULL
2100,NULL,461,Asset,PMT,NULL
2100,NULL,461,Asset,RCR,NULL
2100,NULL,461,Asset,RDCS,NULL
2100,NULL,461,Asset,RIN,NULL
2100,NULL,461,Asset,XICR,NULL
2100,NULL,461,Asset,XINV,NULL
2100,NULL,461,Asset,XOIP,NULL
2100,NULL,461,Asset,XOIR,NULL
2100,NULL,461,Asset,XRCR,NULL
2100,NULL,461,Asset,XRIN,NULL
2101,NULL,461,Asset,B2BT,NULL
2101,NULL,461,Asset,CADJ,NULL
2101,NULL,461,Asset,CLH,NULL
2101,NULL,461,Asset,DEP,NULL
2101,NULL,461,Asset,ICR,NULL
2101,NULL,461,Asset,INV,NULL
2101,NULL,461,Asset,IV,NULL
2101,NULL,461,Asset,JOV,NULL
2101,NULL,461,Asset,OUPA,NULL
2101,NULL,461,Asset,PMT,NULL
2101,NULL,461,Asset,RCR,NULL
2101,NULL,461,Asset,RDCS,NULL
2101,NULL,461,Asset,RIN,NULL
2101,NULL,461,Asset,XICR,NULL
2101,NULL,461,Asset,XINV,NULL
2101,NULL,461,Asset,XOIP,NULL
2101,NULL,461,Asset,XOIR,NULL
2101,NULL,461,Asset,XRCR,NULL
2101,NULL,461,Asset,XRIN,NULL
210100,NULL,401-01,Liability,B2BT,NULL
210100,NULL,401-01,Liability,CADJ,NULL
210100,NULL,401-01,Liability,CLH,NULL
210100,NULL,401-01,Liability,DEP,NULL
210100,NULL,401-01,Liability,IV,NULL
210100,NULL,401-01,Liability,JOV,NULL
210100,NULL,401-01,Liability,OUPA,NULL
210100,NULL,401-01,Liability,PMT,NULL
210100,NULL,401-01,Liability,RCR,NULL
210100,NULL,401-01,Liability,RDCS,NULL
210100,NULL,401-01,Liability,RIN,NULL
210100,NULL,401-01,Liability,XOIP,NULL
210100,NULL,401-01,Liability,XOIR,NULL
210100,NULL,401-01,Liability,XPMT,NULL
210100,NULL,401-01,Liability,XRCR,NULL
210100,NULL,401-01,Liability,XRIN,NULL
2102,NULL,628-07,Expense,CADJ,NULL
2102,NULL,628-07,Expense,CLH,NULL
2102,NULL,628-07,Expense,IV,NULL
2102,NULL,628-07,Expense,JOV,NULL
2102,NULL,628-07,Expense,OUPA,NULL
2102,NULL,628-07,Expense,RCR,NULL
2102,NULL,628-07,Expense,RDCS,NULL
2102,NULL,628-07,Expense,RIN,NULL
2102,NULL,628-07,Expense,XOIP,NULL
2102,NULL,628-07,Expense,XOIR,NULL
2102,NULL,628-07,Expense,XRCR,NULL
2102,NULL,628-07,Expense,XRIN,NULL
2102,NULL,704-07,Revenue,ICR,NULL
2102,NULL,704-07,Revenue,INV,NULL
2102,NULL,704-07,Revenue,XICR,NULL
2102,NULL,704-07,Revenue,XINV,NULL
2102,1,401-10,Liability,B2BT,NULL
2102,1,401-10,Liability,CADJ,NULL
2102,1,401-10,Liability,CLH,NULL
2102,1,401-10,Liability,DEP,NULL
2102,1,401-10,Liability,IV,NULL
2102,1,401-10,Liability,JOE,NULL
2102,1,401-10,Liability,JOV,NULL
2102,1,401-10,Liability,OUPA,NULL
2102,1,401-10,Liability,PMT,NULL
2102,1,401-10,Liability,RDCS,NULL
2102,1,401-10,Liability,RRD,NULL
2102,1,401-10,Liability,XOIP,NULL
2102,1,401-10,Liability,XOIR,NULL
2102,1,401-10,Liability,XPMT,NULL
2102,1,401-10,Liability,YEND,NULL
2102,1,628-10,Expense,RCR,NULL
2102,1,628-10,Expense,RIN,NULL
2102,1,628-10,Expense,XRCR,NULL
2102,1,628-10,Expense,XRIN,NULL
2102,1,921-03,Expense,ES,NULL
2102,2,401-01,Liability,B2BT,NULL
2102,2,401-01,Liability,CADJ,NULL
2102,2,401-01,Liability,CLH,NULL
2102,2,401-01,Liability,DEP,NULL
2102,2,401-01,Liability,IV,NULL
2102,2,401-01,Liability,JOV,NULL
2102,2,401-01,Liability,OUPA,NULL
2102,2,401-01,Liability,PMT,NULL
2102,2,401-01,Liability,RDCS,NULL
2102,2,401-01,Liability,XOIP,NULL
2102,2,401-01,Liability,XOIR,NULL
2102,2,628-10,Expense,RCR,NULL
2102,2,628-10,Expense,RIN,NULL
2102,2,628-10,Expense,XRCR,NULL
2102,2,628-10,Expense,XRIN,NULL
2102,2,921-04,Expense,ES,NULL
2103,NULL,628-02,Expense,RCR,NULL
2103,NULL,628-02,Expense,RIN,NULL
2103,NULL,628-02,Expense,XRCR,NULL
2103,NULL,628-02,Expense,XRIN,NULL
2103,NULL,704-02,Revenue,CADJ,NULL
2103,NULL,704-02,Revenue,CLH,NULL
2103,NULL,704-02,Revenue,ICR,NULL
2103,NULL,704-02,Revenue,INV,NULL
2103,NULL,704-02,Revenue,IV,NULL
2103,NULL,704-02,Revenue,JOV,NULL
2103,NULL,704-02,Revenue,OUPA,NULL
2103,NULL,704-02,Revenue,RDCS,NULL
2103,NULL,704-02,Revenue,XICR,NULL
2103,NULL,704-02,Revenue,XINV,NULL
2103,NULL,704-02,Revenue,XOIP,NULL
2103,NULL,704-02,Revenue,XOIR,NULL
2105,NULL,628-03,Expense,CADJ,NULL
2105,NULL,628-03,Expense,CLH,NULL
2105,NULL,628-03,Expense,IV,NULL
2105,NULL,628-03,Expense,JOV,NULL
2105,NULL,628-03,Expense,OUPA,NULL
2105,NULL,628-03,Expense,RCR,NULL
2105,NULL,628-03,Expense,RDCS,NULL
2105,NULL,628-03,Expense,RIN,NULL
2105,NULL,628-03,Expense,XOIP,NULL
2105,NULL,628-03,Expense,XOIR,NULL
2105,NULL,628-03,Expense,XRCR,NULL
2105,NULL,628-03,Expense,XRIN,NULL
2105,NULL,704-03,Revenue,ICR,NULL
2105,NULL,704-03,Revenue,INV,NULL
2105,NULL,704-03,Revenue,XICR,NULL
2105,NULL,704-03,Revenue,XINV,NULL
2106,NULL,628-00,Expense,RCR,NULL
2106,NULL,628-00,Expense,RIN,NULL
2106,NULL,628-00,Expense,XRCR,NULL
2106,NULL,628-00,Expense,XRIN,NULL
2106,NULL,704-00,Revenue,CADJ,NULL
2106,NULL,704-00,Revenue,CLH,NULL
2106,NULL,704-00,Revenue,ICR,NULL
2106,NULL,704-00,Revenue,INV,NULL
2106,NULL,704-00,Revenue,IV,NULL
2106,NULL,704-00,Revenue,JOV,NULL
2106,NULL,704-00,Revenue,OUPA,NULL
2106,NULL,704-00,Revenue,RDCS,NULL
2106,NULL,704-00,Revenue,XICR,NULL
2106,NULL,704-00,Revenue,XINV,NULL
2106,NULL,704-00,Revenue,XOIP,NULL
2106,NULL,704-00,Revenue,XOIR,NULL
2106,NULL,921-04,Expense,ES,NULL
2109,NULL,704-03,Revenue,ICR,NULL
2109,NULL,704-03,Revenue,INV,NULL
2109,NULL,704-03,Revenue,XICR,NULL
2109,NULL,704-03,Revenue,XINV,NULL
2110,NULL,704-15,Revenue,CADJ,NULL
2110,NULL,704-15,Revenue,CLH,NULL
2110,NULL,704-15,Revenue,IV,NULL
2110,NULL,704-15,Revenue,JOV,NULL
2110,NULL,704-15,Revenue,OUPA,NULL
2110,NULL,704-15,Revenue,RDCS,NULL
2110,NULL,704-15,Revenue,XOIP,NULL
2110,NULL,704-15,Revenue,XOIR,NULL
211010,NULL,401,Liability,B2BT,NULL
211010,NULL,401,Liability,PMT,NULL
211010,NULL,401,Liability,XPMT,NULL
211010,NULL,628-090,Expense,CADJ,NULL
211010,NULL,628-090,Expense,CLH,NULL
211010,NULL,628-090,Expense,DEP,NULL
211010,NULL,628-090,Expense,IV,NULL
211010,NULL,628-090,Expense,JOV,NULL
211010,NULL,628-090,Expense,OUPA,NULL
211010,NULL,628-090,Expense,RCR,NULL
211010,NULL,628-090,Expense,RDCS,NULL
211010,NULL,628-090,Expense,RIN,NULL
211010,NULL,628-090,Expense,XOIP,NULL
211010,NULL,628-090,Expense,XOIR,NULL
211010,NULL,628-090,Expense,XRCR,NULL
211010,NULL,628-090,Expense,XRIN,NULL
211010,NULL,704-05,Revenue,ICR,NULL
211010,NULL,704-05,Revenue,INV,NULL
211010,NULL,704-05,Revenue,XICR,NULL
211010,NULL,704-05,Revenue,XINV,NULL
211010,NULL,921-06,Expense,ES,NULL
2111,NULL,628-02,Expense,CADJ,NULL
2111,NULL,628-02,Expense,CLH,NULL
2111,NULL,628-02,Expense,IV,NULL
2111,NULL,628-02,Expense,JOV,NULL
2111,NULL,628-02,Expense,OUPA,NULL
2111,NULL,628-02,Expense,RCR,NULL
2111,NULL,628-02,Expense,RDCS,NULL
2111,NULL,628-02,Expense,RIN,NULL
2111,NULL,628-02,Expense,XOIP,NULL
2111,NULL,628-02,Expense,XOIR,NULL
2111,NULL,628-02,Expense,XRCR,NULL
2111,NULL,628-02,Expense,XRIN,NULL
2111,NULL,921-05,Expense,ES,NULL
2115,NULL,628-04,Expense,CADJ,NULL
2115,NULL,628-04,Expense,CLH,NULL
2115,NULL,628-04,Expense,IV,NULL
2115,NULL,628-04,Expense,JOE,NULL
2115,NULL,628-04,Expense,JOV,NULL
2115,NULL,628-04,Expense,OUPA,NULL
2115,NULL,628-04,Expense,RCR,NULL
2115,NULL,628-04,Expense,RDCS,NULL
2115,NULL,628-04,Expense,RIN,NULL
2115,NULL,628-04,Expense,RRD,NULL
2115,NULL,628-04,Expense,XOIP,NULL
2115,NULL,628-04,Expense,XOIR,NULL
2115,NULL,628-04,Expense,XRCR,NULL
2115,NULL,628-04,Expense,XRIN,NULL
2115,NULL,628-04,Expense,YEND,NULL
2115,NULL,704-04,Revenue,ICR,NULL
2115,NULL,704-04,Revenue,INV,NULL
2115,NULL,704-04,Revenue,XICR,NULL
2115,NULL,704-04,Revenue,XINV,NULL
2118,NULL,628-25,Expense,RCR,NULL
2118,NULL,628-25,Expense,RIN,NULL
2118,NULL,628-25,Expense,XRCR,NULL
2118,NULL,628-25,Expense,XRIN,NULL
2118,NULL,704-25,Revenue,ICR,NULL
2118,NULL,704-25,Revenue,INV,NULL
2118,NULL,704-25,Revenue,XICR,NULL
2118,NULL,704-25,Revenue,XINV,NULL
2120,NULL,401-01,Liability,B2BT,NULL
2120,NULL,401-01,Liability,CADJ,NULL
2120,NULL,401-01,Liability,CLH,NULL
2120,NULL,401-01,Liability,DEP,NULL
2120,NULL,401-01,Liability,IV,NULL
2120,NULL,401-01,Liability,JOV,NULL
2120,NULL,401-01,Liability,OUPA,NULL
2120,NULL,401-01,Liability,PMT,NULL
2120,NULL,401-01,Liability,RCR,NULL
2120,NULL,401-01,Liability,RDCS,NULL
2120,NULL,401-01,Liability,RIN,NULL
2120,NULL,401-01,Liability,XOIP,NULL
2120,NULL,401-01,Liability,XOIR,NULL
2120,NULL,401-01,Liability,XPMT,NULL
2120,NULL,401-01,Liability,XRCR,NULL
2120,NULL,401-01,Liability,XRIN,NULL
2121,NULL,628-03,Expense,CADJ,NULL
2121,NULL,628-03,Expense,CLH,NULL
2121,NULL,628-03,Expense,IV,NULL
2121,NULL,628-03,Expense,JOV,NULL
2121,NULL,628-03,Expense,OUPA,NULL
2121,NULL,628-03,Expense,RCR,NULL
2121,NULL,628-03,Expense,RDCS,NULL
2121,NULL,628-03,Expense,RIN,NULL
2121,NULL,628-03,Expense,XOIP,NULL
2121,NULL,628-03,Expense,XOIR,NULL
2121,NULL,628-03,Expense,XRCR,NULL
2121,NULL,628-03,Expense,XRIN,NULL
2121,NULL,704-03,Revenue,ICR,NULL
2121,NULL,704-03,Revenue,INV,NULL
2121,NULL,704-03,Revenue,XICR,NULL
2121,NULL,704-03,Revenue,XINV,NULL
2123,NULL,628-08,Expense,CADJ,NULL
2123,NULL,628-08,Expense,CLH,NULL
2123,NULL,628-08,Expense,IV,NULL
2123,NULL,628-08,Expense,JOV,NULL
2123,NULL,628-08,Expense,OUPA,NULL
2123,NULL,628-08,Expense,RCR,NULL
2123,NULL,628-08,Expense,RDCS,NULL
2123,NULL,628-08,Expense,RIN,NULL
2123,NULL,628-08,Expense,XOIP,NULL
2123,NULL,628-08,Expense,XOIR,NULL
2123,NULL,628-08,Expense,XRCR,NULL
2123,NULL,628-08,Expense,XRIN,NULL
2123,NULL,704-08,Revenue,ICR,NULL
2123,NULL,704-08,Revenue,INV,NULL
2123,NULL,704-08,Revenue,XICR,NULL
2123,NULL,704-08,Revenue,XINV,NULL
2130,2,401,Liability,B2BT,NULL
2130,2,401,Liability,PMT,NULL
2130,2,401,Liability,XPMT,NULL
2130,2,628-09,Expense,CADJ,NULL
2130,2,628-09,Expense,CLH,NULL
2130,2,628-09,Expense,IV,NULL
2130,2,628-09,Expense,JOV,NULL
2130,2,628-09,Expense,OUPA,NULL
2130,2,628-09,Expense,RCR,NULL
2130,2,628-09,Expense,RDCS,NULL
2130,2,628-09,Expense,RIN,NULL
2130,2,628-09,Expense,XOIP,NULL
2130,2,628-09,Expense,XOIR,NULL
2130,2,628-09,Expense,XRCR,NULL
2130,2,628-09,Expense,XRIN,NULL
2130,2,704-09,Revenue,ICR,NULL
2130,2,704-09,Revenue,INV,NULL
2130,2,704-09,Revenue,XICR,NULL
2130,2,704-09,Revenue,XINV,NULL
2130,2,921-06,Expense,ES,NULL
213100,NULL,401,Liability,B2BT,NULL
213100,NULL,401,Liability,CADJ,NULL
213100,NULL,401,Liability,CLH,NULL
213100,NULL,401,Liability,DEP,NULL
213100,NULL,401,Liability,IV,NULL
213100,NULL,401,Liability,JOV,NULL
213100,NULL,401,Liability,OUPA,NULL
213100,NULL,401,Liability,PMT,NULL
213100,NULL,401,Liability,RDCS,NULL
213100,NULL,401,Liability,XOIP,NULL
213100,NULL,401,Liability,XOIR,NULL
213100,NULL,628-10,Expense,RCR,NULL
213100,NULL,628-10,Expense,RIN,NULL
213100,NULL,628-10,Expense,XRCR,NULL
213100,NULL,628-10,Expense,XRIN,NULL
213100,NULL,921-04,Expense,ES,NULL
2132,NULL,401,Liability,B2BT,NULL
2132,NULL,401,Liability,PMT,NULL
2132,NULL,401,Liability,XPMT,NULL
2132,NULL,628-120,Expense,CADJ,NULL
2132,NULL,628-120,Expense,CLH,NULL
2132,NULL,628-120,Expense,IV,NULL
2132,NULL,628-120,Expense,JOV,NULL
2132,NULL,628-120,Expense,OUPA,NULL
2132,NULL,628-120,Expense,RCR,NULL
2132,NULL,628-120,Expense,RDCS,NULL
2132,NULL,628-120,Expense,RIN,NULL
2132,NULL,628-120,Expense,XOIP,NULL
2132,NULL,628-120,Expense,XOIR,NULL
2132,NULL,628-120,Expense,XRCR,NULL
2132,NULL,628-120,Expense,XRIN,NULL
2132,NULL,704-12,Revenue,NULL,NULL
2132,NULL,921-06,Expense,ES,NULL
2140,NULL,628-03,Expense,CADJ,NULL
2140,NULL,628-03,Expense,CLH,NULL
2140,NULL,628-03,Expense,IV,NULL
2140,NULL,628-03,Expense,JOV,NULL
2140,NULL,628-03,Expense,OUPA,NULL
2140,NULL,628-03,Expense,RCR,NULL
2140,NULL,628-03,Expense,RDCS,NULL
2140,NULL,628-03,Expense,RIN,NULL
2140,NULL,628-03,Expense,XOIP,NULL
2140,NULL,628-03,Expense,XOIR,NULL
2140,NULL,628-03,Expense,XRCR,NULL
2140,NULL,628-03,Expense,XRIN,NULL
2140,NULL,921-04,Expense,ES,NULL
214100,NULL,401-10,Liability,B2BT,NULL
214100,NULL,401-10,Liability,CADJ,NULL
214100,NULL,401-10,Liability,CLH,NULL
214100,NULL,401-10,Liability,DEP,NULL
214100,NULL,401-10,Liability,IV,NULL
214100,NULL,401-10,Liability,JOE,NULL
214100,NULL,401-10,Liability,JOV,NULL
214100,NULL,401-10,Liability,OUPA,NULL
214100,NULL,401-10,Liability,PMT,NULL
214100,NULL,401-10,Liability,RDCS,NULL
214100,NULL,401-10,Liability,RRD,NULL
214100,NULL,401-10,Liability,XOIP,NULL
214100,NULL,401-10,Liability,XOIR,NULL
214100,NULL,401-10,Liability,XPMT,NULL
214100,NULL,401-10,Liability,YEND,NULL
214100,NULL,628-10,Expense,RCR,NULL
214100,NULL,628-10,Expense,RIN,NULL
214100,NULL,628-10,Expense,XRCR,NULL
214100,NULL,628-10,Expense,XRIN,NULL
214100,NULL,921-03,Expense,ES,NULL
2144,NULL,461,Asset,CADJ,NULL
2144,NULL,461,Asset,CLH,NULL
2144,NULL,461,Asset,IV,NULL
2144,NULL,461,Asset,JOV,NULL
2144,NULL,461,Asset,OUPA,NULL
2144,NULL,461,Asset,RDCS,NULL
2144,NULL,461,Asset,XOIP,NULL
2144,NULL,461,Asset,XOIR,NULL
2148,NULL,408,Liability,NULL,NULL
2148,NULL,472,Liability,JOE,NULL
2148,NULL,472,Liability,RRD,NULL
2148,NULL,472,Liability,YEND,NULL
2150,NULL,408,Liability,CADJ,NULL
2150,NULL,408,Liability,CLH,NULL
2150,NULL,408,Liability,IV,NULL
2150,NULL,408,Liability,JOE,NULL
2150,NULL,408,Liability,JOV,NULL
2150,NULL,408,Liability,OUPA,NULL
2150,NULL,408,Liability,RDCS,NULL
2150,NULL,408,Liability,RRD,NULL
2150,NULL,408,Liability,XOIP,NULL
2150,NULL,408,Liability,XOIR,NULL
2150,NULL,408,Liability,YEND,NULL
2151,NULL,408,Liability,B2BT,NULL
2151,NULL,408,Liability,CADJ,NULL
2151,NULL,408,Liability,CLH,NULL
2151,NULL,408,Liability,DEP,NULL
2151,NULL,408,Liability,ES,NULL
2151,NULL,408,Liability,ICR,NULL
2151,NULL,408,Liability,INV,NULL
2151,NULL,408,Liability,IV,NULL
2151,NULL,408,Liability,JOE,NULL
2151,NULL,408,Liability,JOV,NULL
2151,NULL,408,Liability,OUPA,NULL
2151,NULL,408,Liability,PMT,NULL
2151,NULL,408,Liability,PRO,NULL
2151,NULL,408,Liability,RCR,NULL
2151,NULL,408,Liability,RDCS,NULL
2151,NULL,408,Liability,RIN,NULL
2151,NULL,408,Liability,RRD,NULL
2151,NULL,408,Liability,XICR,NULL
2151,NULL,408,Liability,XINV,NULL
2151,NULL,408,Liability,XOIP,NULL
2151,NULL,408,Liability,XOIR,NULL
2151,NULL,408,Liability,XPMT,NULL
2151,NULL,408,Liability,XRCR,NULL
2151,NULL,408,Liability,XRIN,NULL
2151,NULL,408,Liability,YEND,NULL
2162,NULL,462,Liability,DEP,NULL
2170,NULL,423,Liability,JOE,NULL
2170,NULL,423,Liability,RRD,NULL
2170,NULL,423,Liability,YEND,NULL
2171,NULL,436,Liability,B2BT,NULL
2171,NULL,436,Liability,DEP,NULL
2171,NULL,436,Liability,JOE,NULL
2171,NULL,436,Liability,PMT,NULL
2171,NULL,436,Liability,RRD,NULL
2171,NULL,436,Liability,XPMT,NULL
2171,NULL,436,Liability,YEND,NULL
2172,NULL,4382-02,Liability,B2BT,NULL
2172,NULL,4382-02,Liability,DEP,NULL
2172,NULL,4382-02,Liability,PMT,NULL
2172,NULL,4382-02,Liability,XPMT,NULL
2172,NULL,4471-01,Liability,NULL,NULL
2173,NULL,408,Liability,B2BT,NULL
2173,NULL,408,Liability,CADJ,NULL
2173,NULL,408,Liability,CLH,NULL
2173,NULL,408,Liability,DEP,NULL
2173,NULL,408,Liability,IV,NULL
2173,NULL,408,Liability,JOE,NULL
2173,NULL,408,Liability,JOV,NULL
2173,NULL,408,Liability,OUPA,NULL
2173,NULL,408,Liability,PMT,NULL
2173,NULL,408,Liability,RCR,NULL
2173,NULL,408,Liability,RDCS,NULL
2173,NULL,408,Liability,RIN,NULL
2173,NULL,408,Liability,RRD,NULL
2173,NULL,408,Liability,XOIP,NULL
2173,NULL,408,Liability,XOIR,NULL
2173,NULL,408,Liability,XRCR,NULL
2173,NULL,408,Liability,XRIN,NULL
2173,NULL,408,Liability,YEND,NULL
2174,NULL,444,Liability,B2BT,NULL
2174,NULL,444,Liability,JOE,NULL
2174,NULL,444,Liability,PMT,NULL
2174,NULL,444,Liability,RRD,NULL
2174,NULL,444,Liability,YEND,NULL
2175,NULL,4311-01,Liability,JOE,NULL
2175,NULL,4311-01,Liability,RRD,NULL
2175,NULL,4311-01,Liability,YEND,NULL
2176,NULL,4311-02,Liability,JOE,NULL
2176,NULL,4311-02,Liability,RRD,NULL
2176,NULL,4311-02,Liability,YEND,NULL
2177,NULL,421,Liability,B2BT,NULL
2177,NULL,421,Liability,CADJ,NULL
2177,NULL,421,Liability,CLH,NULL
2177,NULL,421,Liability,DEP,NULL
2177,NULL,421,Liability,IV,NULL
2177,NULL,421,Liability,JOE,NULL
2177,NULL,421,Liability,JOV,NULL
2177,NULL,421,Liability,OUPA,NULL
2177,NULL,421,Liability,PMT,NULL
2177,NULL,421,Liability,RCR,NULL
2177,NULL,421,Liability,RDCS,NULL
2177,NULL,421,Liability,RIN,NULL
2177,NULL,421,Liability,RRD,NULL
2177,NULL,421,Liability,XOIP,NULL
2177,NULL,421,Liability,XOIR,NULL
2177,NULL,421,Liability,XPMT,NULL
2177,NULL,421,Liability,XRCR,NULL
2177,NULL,421,Liability,XRIN,NULL
2177,NULL,421,Liability,YEND,NULL
2178,NULL,4312-01,Liability,JOE,NULL
2178,NULL,4312-01,Liability,RRD,NULL
2178,NULL,4312-01,Liability,YEND,NULL
2179,NULL,4314-01,Liability,NULL,NULL
2179,NULL,446-02,Liability,B2BT,NULL
2179,NULL,446-02,Liability,JOE,NULL
2179,NULL,446-02,Liability,PMT,NULL
2179,NULL,446-02,Liability,RRD,NULL
2179,NULL,446-02,Liability,YEND,NULL
2179,NULL,448,Liability,NULL,NULL
2190,NULL,4427-01,Liability,CADJ,NULL
2190,NULL,4427-01,Liability,CLH,NULL
2190,NULL,4427-01,Liability,ICR,NULL
2190,NULL,4427-01,Liability,INV,NULL
2190,NULL,4427-01,Liability,IV,NULL
2190,NULL,4427-01,Liability,JOE,NULL
2190,NULL,4427-01,Liability,JOV,NULL
2190,NULL,4427-01,Liability,OUPA,NULL
2190,NULL,4427-01,Liability,RDCS,NULL
2190,NULL,4427-01,Liability,RRD,NULL
2190,NULL,4427-01,Liability,XICR,NULL
2190,NULL,4427-01,Liability,XINV,NULL
2190,NULL,4427-01,Liability,XOIP,NULL
2190,NULL,4427-01,Liability,XOIR,NULL
2190,NULL,4427-01,Liability,YEND,NULL
2191,NULL,4427-03,Liability,CADJ,NULL
2191,NULL,4427-03,Liability,CLH,NULL
2191,NULL,4427-03,Liability,IV,NULL
2191,NULL,4427-03,Liability,JOE,NULL
2191,NULL,4427-03,Liability,JOV,NULL
2191,NULL,4427-03,Liability,OUPA,NULL
2191,NULL,4427-03,Liability,RCR,NULL
2191,NULL,4427-03,Liability,RDCS,NULL
2191,NULL,4427-03,Liability,RIN,NULL
2191,NULL,4427-03,Liability,RRD,NULL
2191,NULL,4427-03,Liability,XOIP,NULL
2191,NULL,4427-03,Liability,XOIR,NULL
2191,NULL,4427-03,Liability,XRCR,NULL
2191,NULL,4427-03,Liability,XRIN,NULL
2191,NULL,4427-03,Liability,YEND,NULL
2192,NULL,446-01,Liability,CADJ,NULL
2192,NULL,446-01,Liability,CLH,NULL
2192,NULL,446-01,Liability,IV,NULL
2192,NULL,446-01,Liability,JOV,NULL
2192,NULL,446-01,Liability,OUPA,NULL
2192,NULL,446-01,Liability,RCR,NULL
2192,NULL,446-01,Liability,RDCS,NULL
2192,NULL,446-01,Liability,RIN,NULL
2192,NULL,446-01,Liability,XOIP,NULL
2192,NULL,446-01,Liability,XOIR,NULL
2192,NULL,446-01,Liability,XRCR,NULL
2192,NULL,446-01,Liability,XRIN,NULL
2193,NULL,4423-01,Liability,B2BT,NULL
2193,NULL,4423-01,Liability,CADJ,NULL
2193,NULL,4423-01,Liability,CLH,NULL
2193,NULL,4423-01,Liability,IV,NULL
2193,NULL,4423-01,Liability,JOE,NULL
2193,NULL,4423-01,Liability,JOV,NULL
2193,NULL,4423-01,Liability,OUPA,NULL
2193,NULL,4423-01,Liability,PMT,NULL
2193,NULL,4423-01,Liability,RDCS,NULL
2193,NULL,4423-01,Liability,RRD,NULL
2193,NULL,4423-01,Liability,XOIP,NULL
2193,NULL,4423-01,Liability,XOIR,NULL
2193,NULL,4423-01,Liability,YEND,NULL
2207,NULL,408,Liability,JOE,NULL
2207,NULL,408,Liability,RRD,NULL
2207,NULL,408,Liability,YEND,NULL
2289,NULL,446-01,Liability,B2BT,NULL
2289,NULL,446-01,Liability,CADJ,NULL
2289,NULL,446-01,Liability,CLH,NULL
2289,NULL,446-01,Liability,DEP,NULL
2289,NULL,446-01,Liability,IV,NULL
2289,NULL,446-01,Liability,JOE,NULL
2289,NULL,446-01,Liability,JOV,NULL
2289,NULL,446-01,Liability,OUPA,NULL
2289,NULL,446-01,Liability,PMT,NULL
2289,NULL,446-01,Liability,RCR,NULL
2289,NULL,446-01,Liability,RDCS,NULL
2289,NULL,446-01,Liability,RIN,NULL
2289,NULL,446-01,Liability,RRD,NULL
2289,NULL,446-01,Liability,XOIP,NULL
2289,NULL,446-01,Liability,XOIR,NULL
2289,NULL,446-01,Liability,XPMT,NULL
2289,NULL,446-01,Liability,XRCR,NULL
2289,NULL,446-01,Liability,XRIN,NULL
2289,NULL,446-01,Liability,YEND,NULL
2290,NULL,441,Liability,B2BT,NULL
2290,NULL,441,Liability,CADJ,NULL
2290,NULL,441,Liability,CLH,NULL
2290,NULL,441,Liability,DEP,NULL
2290,NULL,441,Liability,ES,NULL
2290,NULL,441,Liability,ICR,NULL
2290,NULL,441,Liability,INV,NULL
2290,NULL,441,Liability,IS,NULL
2290,NULL,441,Liability,IV,NULL
2290,NULL,441,Liability,JOE,NULL
2290,NULL,441,Liability,JOV,NULL
2290,NULL,441,Liability,OUPA,NULL
2290,NULL,441,Liability,PMT,NULL
2290,NULL,441,Liability,RCR,NULL
2290,NULL,441,Liability,RDCS,NULL
2290,NULL,441,Liability,RIN,NULL
2290,NULL,441,Liability,RRD,NULL
2290,NULL,441,Liability,XICR,NULL
2290,NULL,441,Liability,XINV,NULL
2290,NULL,441,Liability,XOIP,NULL
2290,NULL,441,Liability,XOIR,NULL
